n, k, kPlace, ok, back
63,18,18,1,23
63,18,18,1,1
63,18,18,1,0
63,18,18,1,0
63,18,18,1,2
63,18,18,1,7
63,18,18,1,0
63,18,18,1,11260
63,18,18,1,7
63,18,18,1,0
63,18,18,1,0
63,18,18,1,0
63,18,18,1,1
63,18,18,1,5
63,18,18,1,0
63,18,18,1,21
63,18,18,1,0
63,18,18,1,0
63,18,18,1,13
63,18,18,1,0
63,18,18,1,0
63,18,18,1,5
63,18,18,1,10
63,18,18,1,23
63,18,18,1,12
63,18,18,1,0
63,18,18,1,31
63,18,18,1,12
63,18,18,1,0
63,18,18,1,0
63,18,18,1,1230
63,18,18,1,1
63,18,18,1,0
63,18,18,1,1
63,18,18,1,0
63,18,18,1,0
63,18,18,1,1
63,18,18,1,2
63,18,18,1,5
63,18,18,1,2
63,18,18,1,62
63,18,18,1,3
63,18,18,1,0
63,18,18,1,78
63,18,18,1,4
63,18,18,1,1
63,18,18,1,0
63,18,18,1,1
63,18,18,1,0
63,18,18,1,1
63,18,18,1,0
63,18,18,1,1
63,18,18,1,1
63,18,18,1,0
63,18,18,1,1
63,18,18,1,1
63,18,18,1,1
63,18,18,1,2
63,18,18,1,2
63,18,18,1,3
63,18,18,1,1
63,18,18,1,3
63,18,18,1,6
63,18,18,1,10
63,18,18,1,0
63,18,18,1,0
63,18,18,1,4
63,18,18,1,15
63,18,18,1,1
63,18,18,1,4
63,18,18,1,7
63,18,18,1,9
63,18,18,1,0
63,18,18,1,15
63,18,18,1,3
63,18,18,1,0
63,18,18,1,0
63,18,18,1,18
63,18,18,1,0
63,18,18,1,3
63,18,18,1,1
63,18,18,1,0
63,18,18,1,1
63,18,18,1,52
63,18,18,1,0
63,18,18,1,1
63,18,18,1,1
63,18,18,1,2
63,18,18,1,2
63,18,18,1,3
63,18,18,1,13
63,18,18,1,0
63,18,18,1,0
63,18,18,1,1
63,19,19,1,2
63,19,19,1,1
63,19,19,1,0
63,19,19,1,8
63,19,19,1,2
63,19,19,1,3
63,19,19,1,4
63,19,19,1,1
63,19,19,1,0
63,19,19,1,0
63,19,19,1,4
63,19,19,1,32
63,19,19,1,3
63,19,19,1,78
63,19,19,1,7
63,19,19,1,5
63,19,19,1,27
63,19,19,1,64
63,19,19,1,1
63,19,19,1,3
63,19,19,1,9
63,19,19,1,3
63,19,19,1,1
63,19,19,1,2
63,19,19,1,3
63,19,19,1,0
63,19,19,1,5
63,19,19,1,0
63,19,19,1,0
63,19,19,1,15
63,19,19,1,1
63,19,19,1,1
63,19,19,1,48
63,19,19,1,0
63,19,19,1,0
63,19,19,1,0
63,19,19,1,0
63,19,19,1,1
63,19,19,1,1
63,19,19,1,6
63,19,19,1,4
63,19,19,1,0
63,19,19,1,0
63,19,19,1,11
63,19,19,1,0
63,19,19,1,0
63,19,19,1,7
63,19,19,1,1
63,19,19,1,1
63,19,19,1,11
63,19,19,1,0
63,19,19,1,13
63,19,19,1,40
63,19,19,1,1
63,19,19,1,1
63,19,19,1,5
63,19,19,1,0
63,19,19,1,123
63,19,19,1,2
63,19,19,1,4
63,19,19,1,5
63,19,19,1,2
63,19,19,1,21
63,19,19,1,0
63,19,19,1,1
63,19,19,1,10
63,19,19,1,3
63,19,19,1,1
63,19,19,1,1
63,19,19,1,0
63,19,19,1,19
63,19,19,1,26
63,19,19,1,0
63,19,19,1,4
63,19,19,1,3
63,19,19,1,6
63,19,19,1,1
63,19,19,1,7
63,19,19,1,1
63,19,19,1,0
63,19,19,1,0
63,19,19,1,2
63,19,19,1,5
63,19,19,1,3
63,19,19,1,43
63,19,19,1,3
63,19,19,1,28
63,19,19,1,3
63,19,19,1,2
63,19,19,1,1
63,19,19,1,0
63,19,19,1,1
63,19,19,1,0
63,19,19,1,1
63,19,19,1,3
63,19,19,1,1
63,19,19,1,0
63,19,19,1,2
63,19,19,1,4
63,19,19,1,7
63,20,20,1,0
63,20,20,1,15
63,20,20,1,0
63,20,20,1,22
63,20,20,1,4
63,20,20,1,1
63,20,20,1,0
63,20,20,1,0
63,20,20,1,3
63,20,20,1,3
63,20,20,1,1
63,20,20,1,0
63,20,20,1,2
63,20,20,1,2
63,20,20,1,0
63,20,20,1,0
63,20,20,1,8
63,20,20,1,1
63,20,20,1,3
63,20,20,1,26
63,20,20,1,9
63,20,20,1,28
63,20,20,1,3
63,20,20,1,0
63,20,20,1,10
63,20,20,1,1
63,20,20,1,6
63,20,20,1,1
63,20,20,1,47
63,20,20,1,12
63,20,20,1,8
63,20,20,1,21
63,20,20,1,7
63,20,20,1,3
63,20,20,1,1
63,20,20,1,0
63,20,20,1,16
63,20,20,1,4
63,20,20,1,9
63,20,20,1,4
63,20,20,1,6
63,20,20,1,5
63,20,20,1,0
63,20,20,1,13
63,20,20,1,12
63,20,20,1,4
63,20,20,1,0
63,20,20,1,0
63,20,20,1,1
63,20,20,1,3
63,20,20,1,1
63,20,20,1,0
63,20,20,1,0
63,20,20,1,17
63,20,20,1,0
63,20,20,1,3
63,20,20,1,0
63,20,20,1,55
63,20,20,1,1
63,20,20,1,1
63,20,20,1,6
63,20,20,1,1
63,20,20,1,0
63,20,20,1,5
63,20,20,1,0
63,20,20,1,3
63,20,20,1,5
63,20,20,1,1
63,20,20,1,1
63,20,20,1,12
63,20,20,1,1
63,20,20,1,0
63,20,20,1,0
63,20,20,1,0
63,20,20,1,2
63,20,20,1,0
63,20,20,1,0
63,20,20,1,18
63,20,20,1,3
63,20,20,1,0
63,20,20,1,0
63,20,20,1,1
63,20,20,1,0
63,20,20,1,0
63,20,20,1,5
63,20,20,1,1
63,20,20,1,0
63,20,20,1,0
63,20,20,1,0
63,20,20,1,0
63,20,20,1,0
63,20,20,1,0
63,20,20,1,25
63,20,20,1,11
63,20,20,1,0
63,20,20,1,9
63,20,20,1,4
63,20,20,1,4
63,20,20,1,8
63,20,20,1,0
63,21,21,1,5
63,21,21,1,0
63,21,21,1,29
63,21,21,1,5
63,21,21,1,3
63,21,21,1,3
63,21,21,1,1
63,21,21,1,10
63,21,21,1,4
63,21,21,1,1
63,21,21,1,1
63,21,21,1,9
63,21,21,1,12
63,21,21,1,0
63,21,21,1,1
63,21,21,1,9
63,21,21,1,0
63,21,21,1,0
63,21,21,1,5
63,21,21,1,0
63,21,21,1,1
63,21,21,1,0
63,21,21,1,0
63,21,21,1,0
63,21,21,1,15
63,21,21,1,0
63,21,21,1,1
63,21,21,1,27
63,21,21,1,0
63,21,21,1,1
63,21,21,1,3
63,21,21,1,0
63,21,21,1,7
63,21,21,1,0
63,21,21,1,1
63,21,21,1,47
63,21,21,1,49
63,21,21,1,1
63,21,21,1,9
63,21,21,1,4
63,21,21,1,3
63,21,21,1,5
63,21,21,1,0
63,21,21,1,0
63,21,21,1,0
63,21,21,1,42
63,21,21,1,34
63,21,21,1,4
63,21,21,1,0
63,21,21,1,1
63,21,21,1,3
63,21,21,1,0
63,21,21,1,0
63,21,21,1,1
63,21,21,1,0
63,21,21,1,19
63,21,21,1,11
63,21,21,1,3
63,21,21,1,1
63,21,21,1,0
63,21,21,1,2
63,21,21,1,0
63,21,21,1,0
63,21,21,1,0
63,21,21,1,0
63,21,21,1,27
63,21,21,1,17
63,21,21,1,0
63,21,21,1,14
63,21,21,1,0
63,21,21,1,0
63,21,21,1,1
63,21,21,1,19
63,21,21,1,0
63,21,21,1,18
63,21,21,1,0
63,21,21,1,1
63,21,21,1,0
63,21,21,1,12
63,21,21,1,0
63,21,21,1,0
63,21,21,1,0
63,21,21,1,1
63,21,21,1,1
63,21,21,1,6
63,21,21,1,0
63,21,21,1,90
63,21,21,1,0
63,21,21,1,1
63,21,21,1,3
63,21,21,1,0
63,21,21,1,0
63,21,21,1,52
63,21,21,1,20
63,21,21,1,3
63,21,21,1,3
63,21,21,1,0
63,21,21,1,4
63,21,21,1,1
63,21,21,1,7
63,22,22,1,12
63,22,22,1,3
63,22,22,1,0
63,22,22,1,10
63,22,22,1,0
63,22,22,1,4
63,22,22,1,0
63,22,22,1,1
63,22,22,1,0
63,22,22,1,3
63,22,22,1,1
63,22,22,1,2
63,22,22,1,3
63,22,22,1,2
63,22,22,1,0
63,22,22,1,2
63,22,22,1,0
63,22,22,1,0
63,22,22,1,2
63,22,22,1,2
63,22,22,1,1
63,22,22,1,3
63,22,22,1,4
63,22,22,1,6
63,22,22,1,1
63,22,22,1,5
63,22,22,1,8
63,22,22,1,0
63,22,22,1,0
63,22,22,1,19
63,22,22,1,18
63,22,22,1,143
63,22,22,1,8
63,22,22,1,2
63,22,22,1,0
63,22,22,1,2
63,22,22,1,0
63,22,22,1,9
63,22,22,1,0
63,22,22,1,3
63,22,22,1,2
63,22,22,1,0
63,22,22,1,4
63,22,22,1,0
63,22,22,1,3
63,22,22,1,4
63,22,22,1,1
63,22,22,1,4
63,22,22,1,4
63,22,22,1,0
63,22,22,1,1
63,22,22,1,1
63,22,22,1,1
63,22,22,1,22
63,22,22,1,13
63,22,22,1,1
63,22,22,1,0
63,22,22,1,0
63,22,22,1,6
63,22,22,1,0
63,22,22,1,0
63,22,22,1,45
63,22,22,1,1
63,22,22,1,1
63,22,22,1,0
63,22,22,1,6
63,22,22,1,0
63,22,22,1,0
63,22,22,1,0
63,22,22,1,59
63,22,22,1,1
63,22,22,1,0
63,22,22,1,0
63,22,22,1,21
63,22,22,1,1
63,22,22,1,1
63,22,22,1,1
63,22,22,1,1
63,22,22,1,0
63,22,22,1,0
63,22,22,1,0
63,22,22,1,95
63,22,22,1,0
63,22,22,1,1
63,22,22,1,0
63,22,22,1,5
63,22,22,1,6
63,22,22,1,1
63,22,22,1,4
63,22,22,1,1
63,22,22,1,0
63,22,22,1,0
63,22,22,1,0
63,22,22,1,4
63,22,22,1,15
63,22,22,1,0
63,22,22,1,21
63,22,22,1,1
63,22,22,1,1
63,22,22,1,0
63,23,23,1,0
63,23,23,1,4
63,23,23,1,0
63,23,23,1,34
63,23,23,1,4
63,23,23,1,0
63,23,23,1,0
63,23,23,1,9
63,23,23,1,1
63,23,23,1,2
63,23,23,1,3
63,23,23,1,0
63,23,23,1,6
63,23,23,1,0
63,23,23,1,0
63,23,23,1,1
63,23,23,1,0
63,23,23,1,7
63,23,23,1,2
63,23,23,1,1
63,23,23,1,0
63,23,23,1,13
63,23,23,1,0
63,23,23,1,26
63,23,23,1,1
63,23,23,1,10
63,23,23,1,5
63,23,23,1,1
63,23,23,1,1
63,23,23,1,0
63,23,23,1,1
63,23,23,1,7
63,23,23,1,12
63,23,23,1,0
63,23,23,1,0
63,23,23,1,0
63,23,23,1,1
63,23,23,1,0
63,23,23,1,14
63,23,23,1,1
63,23,23,1,0
63,23,23,1,3
63,23,23,1,2
63,23,23,1,5
63,23,23,1,0
63,23,23,1,0
63,23,23,1,0
63,23,23,1,14
63,23,23,1,15
63,23,23,1,1
63,23,23,1,8
63,23,23,1,0
63,23,23,1,1
63,23,23,1,0
63,23,23,1,38
63,23,23,1,1
63,23,23,1,0
63,23,23,1,3
63,23,23,1,4
63,23,23,1,0
63,23,23,1,14
63,23,23,1,1
63,23,23,1,108
63,23,23,1,3
63,23,23,1,0
63,23,23,1,0
63,23,23,1,18
63,23,23,1,1
63,23,23,1,0
63,23,23,1,0
63,23,23,1,1
63,23,23,1,7
63,23,23,1,0
63,23,23,1,0
63,23,23,1,0
63,23,23,1,1
63,23,23,1,1
63,23,23,1,20
63,23,23,1,1
63,23,23,1,1
63,23,23,1,2
63,23,23,1,0
63,23,23,1,0
63,23,23,1,1
63,23,23,1,0
63,23,23,1,1
63,23,23,1,4
63,23,23,1,16
63,23,23,1,6
63,23,23,1,7
63,23,23,1,0
63,23,23,1,10
63,23,23,1,0
63,23,23,1,0
63,23,23,1,0
63,23,23,1,2
63,23,23,1,0
63,23,23,1,0
63,23,23,1,0
63,23,23,1,2
63,24,24,1,4
63,24,24,1,0
63,24,24,1,4
63,24,24,1,0
63,24,24,1,2
63,24,24,1,9
63,24,24,1,0
63,24,24,1,1
63,24,24,1,6
63,24,24,1,0
63,24,24,1,1
63,24,24,1,1
63,24,24,1,0
63,24,24,1,14
63,24,24,1,2
63,24,24,1,0
63,24,24,1,34
63,24,24,1,0
63,24,24,1,0
63,24,24,1,1
63,24,24,1,0
63,24,24,1,1
63,24,24,1,1
63,24,24,1,1
63,24,24,1,0
63,24,24,1,0
63,24,24,1,4
63,24,24,1,5
63,24,24,1,1
63,24,24,1,3
63,24,24,1,5
63,24,24,1,0
63,24,24,1,1
63,24,24,1,0
63,24,24,1,1
63,24,24,1,2
63,24,24,1,1
63,24,24,1,3
63,24,24,1,1
63,24,24,1,17
63,24,24,1,14
63,24,24,1,1
63,24,24,1,1
63,24,24,1,0
63,24,24,1,1
63,24,24,1,1
63,24,24,1,0
63,24,24,1,0
63,24,24,1,22
63,24,24,1,10
63,24,24,1,6
63,24,24,1,1
63,24,24,1,0
63,24,24,1,7
63,24,24,1,1
63,24,24,1,0
63,24,24,1,0
63,24,24,1,6
63,24,24,1,91
63,24,24,1,3
63,24,24,1,0
63,24,24,1,6
63,24,24,1,8
63,24,24,1,0
63,24,24,1,0
63,24,24,1,0
63,24,24,1,7
63,24,24,1,1
63,24,24,1,4
63,24,24,1,3
63,24,24,1,6
63,24,24,1,2
63,24,24,1,1
63,24,24,1,1
63,24,24,1,3
63,24,24,1,102
63,24,24,1,9
63,24,24,1,1
63,24,24,1,3
63,24,24,1,42
63,24,24,1,5
63,24,24,1,0
63,24,24,1,6
63,24,24,1,9
63,24,24,1,3
63,24,24,1,3
63,24,24,1,1
63,24,24,1,0
63,24,24,1,9
63,24,24,1,7
63,24,24,1,1
63,24,24,1,0
63,24,24,1,17
63,24,24,1,1
63,24,24,1,2
63,24,24,1,6
63,24,24,1,1
63,24,24,1,0
63,24,24,1,3
63,24,24,1,1
63,25,25,1,3
63,25,25,1,0
63,25,25,1,25
63,25,25,1,12
63,25,25,1,50
63,25,25,1,0
63,25,25,1,30
63,25,25,1,1
63,25,25,1,10
63,25,25,1,0
63,25,25,1,0
63,25,25,1,0
63,25,25,1,1
63,25,25,1,1
63,25,25,1,0
63,25,25,1,0
63,25,25,1,3
63,25,25,1,4
63,25,25,1,0
63,25,25,1,2
63,25,25,1,4
63,25,25,1,1
63,25,25,1,1
63,25,25,1,0
63,25,25,1,1
63,25,25,1,1
63,25,25,1,2
63,25,25,1,3
63,25,25,1,0
63,25,25,1,6
63,25,25,1,1
63,25,25,1,10
63,25,25,1,1
63,25,25,1,62
63,25,25,1,4
63,25,25,1,41
63,25,25,1,0
63,25,25,1,37
63,25,25,1,11
63,25,25,1,8
63,25,25,1,0
63,25,25,1,1
63,25,25,1,8
63,25,25,1,5
63,25,25,1,1
63,25,25,1,1
63,25,25,1,0
63,25,25,1,0
63,25,25,1,2
63,25,25,1,0
63,25,25,1,0
63,25,25,1,1
63,25,25,1,3
63,25,25,1,29
63,25,25,1,1
63,25,25,1,4
63,25,25,1,3
63,25,25,1,7
63,25,25,1,1
63,25,25,1,0
63,25,25,1,1
63,25,25,1,2
63,25,25,1,0
63,25,25,1,17
63,25,25,1,2
63,25,25,1,0
63,25,25,1,3
63,25,25,1,1
63,25,25,1,0
63,25,25,1,0
63,25,25,1,4
63,25,25,1,18
63,25,25,1,2
63,25,25,1,5
63,25,25,1,1
63,25,25,1,5
63,25,25,1,37
63,25,25,1,22
63,25,25,1,0
63,25,25,1,44
63,25,25,1,0
63,25,25,1,9
63,25,25,1,0
63,25,25,1,1
63,25,25,1,28
63,25,25,1,0
63,25,25,1,3
63,25,25,1,150
63,25,25,1,0
63,25,25,1,0
63,25,25,1,9
63,25,25,1,6
63,25,25,1,1
63,25,25,1,2
63,25,25,1,1
63,25,25,1,13
63,25,25,1,13
63,25,25,1,8
63,25,25,1,0
63,25,25,1,1
63,26,26,1,28
63,26,26,1,23
63,26,26,1,35
63,26,26,1,1
63,26,26,1,3
63,26,26,1,1
63,26,26,1,0
63,26,26,1,2
63,26,26,1,2
63,26,26,1,0
63,26,26,1,1
63,26,26,1,60
63,26,26,1,1
63,26,26,1,0
63,26,26,1,17
63,26,26,1,0
63,26,26,1,1
63,26,26,1,27
63,26,26,1,0
63,26,26,1,0
63,26,26,1,1
63,26,26,1,30
63,26,26,1,4
63,26,26,1,37
63,26,26,1,1
63,26,26,1,0
63,26,26,1,10
63,26,26,1,1
63,26,26,1,0
63,26,26,1,3
63,26,26,1,8
63,26,26,1,0
63,26,26,1,4
63,26,26,1,6
63,26,26,1,0
63,26,26,1,1
63,26,26,1,1
63,26,26,1,1
63,26,26,1,4
63,26,26,1,5
63,26,26,1,2
63,26,26,1,0
63,26,26,1,17
63,26,26,1,0
63,26,26,1,16
63,26,26,1,7
63,26,26,1,4
63,26,26,1,5
63,26,26,1,6
63,26,26,1,6
63,26,26,1,6
63,26,26,1,107
63,26,26,1,0
63,26,26,1,0
63,26,26,1,3
63,26,26,1,4
63,26,26,1,10
63,26,26,1,11
63,26,26,1,1
63,26,26,1,0
63,26,26,1,1
63,26,26,1,0
63,26,26,1,0
63,26,26,1,1
63,26,26,1,1
63,26,26,1,1
63,26,26,1,1
63,26,26,1,0
63,26,26,1,1
63,26,26,1,0
63,26,26,1,0
63,26,26,1,6
63,26,26,1,4
63,26,26,1,0
63,26,26,1,0
63,26,26,1,37
63,26,26,1,1
63,26,26,1,0
63,26,26,1,2
63,26,26,1,4
63,26,26,1,1
63,26,26,1,3
63,26,26,1,2
63,26,26,1,0
63,26,26,1,3
63,26,26,1,2
63,26,26,1,3
63,26,26,1,1
63,26,26,1,1
63,26,26,1,0
63,26,26,1,1
63,26,26,1,3
63,26,26,1,8
63,26,26,1,8
63,26,26,1,3
63,26,26,1,1
63,26,26,1,1
63,26,26,1,2
63,26,26,1,0
63,26,26,1,8
63,27,27,1,2
63,27,27,1,0
63,27,27,1,3
63,27,27,1,0
63,27,27,1,13
63,27,27,1,0
63,27,27,1,1
63,27,27,1,6
63,27,27,1,1
63,27,27,1,2
63,27,27,1,3
63,27,27,1,4
63,27,27,1,5
63,27,27,1,0
63,27,27,1,9
63,27,27,1,5
63,27,27,1,255
63,27,27,1,2
63,27,27,1,5
63,27,27,1,3
63,27,27,1,0
63,27,27,1,1
63,27,27,1,205
63,27,27,1,0
63,27,27,1,1
63,27,27,1,0
63,27,27,1,0
63,27,27,1,0
63,27,27,1,100
63,27,27,1,0
63,27,27,1,13
63,27,27,1,21
63,27,27,1,1
63,27,27,1,0
63,27,27,1,1
63,27,27,1,2
63,27,27,1,1
63,27,27,1,0
63,27,27,1,1
63,27,27,1,3
63,27,27,1,3
63,27,27,1,1
63,27,27,1,1
63,27,27,1,0
63,27,27,1,0
63,27,27,1,0
63,27,27,1,5
63,27,27,1,1
63,27,27,1,1
63,27,27,1,12
63,27,27,1,3
63,27,27,1,0
63,27,27,1,10
63,27,27,1,5
63,27,27,1,33
63,27,27,1,2
63,27,27,1,0
63,27,27,1,1
63,27,27,1,2
63,27,27,1,1
63,27,27,1,8
63,27,27,1,12
63,27,27,1,9
63,27,27,1,0
63,27,27,1,0
63,27,27,1,6
63,27,27,1,0
63,27,27,1,1
63,27,27,1,0
63,27,27,1,0
63,27,27,1,1
63,27,27,1,1
63,27,27,1,1
63,27,27,1,8
63,27,27,1,0
63,27,27,1,0
63,27,27,1,0
63,27,27,1,0
63,27,27,1,13
63,27,27,1,1
63,27,27,1,32
63,27,27,1,33
63,27,27,1,0
63,27,27,1,1
63,27,27,1,0
63,27,27,1,0
63,27,27,1,3
63,27,27,1,0
63,27,27,1,2
63,27,27,1,10
63,27,27,1,6
63,27,27,1,1
63,27,27,1,2
63,27,27,1,7
63,27,27,1,0
63,27,27,1,16
63,27,27,1,12
63,27,27,1,1
63,27,27,1,7
63,27,27,1,1
63,28,28,1,0
63,28,28,1,2
63,28,28,1,0
63,28,28,1,2
63,28,28,1,1
63,28,28,1,3
63,28,28,1,14
63,28,28,1,1
63,28,28,1,29
63,28,28,1,0
63,28,28,1,1
63,28,28,1,37
63,28,28,1,0
63,28,28,1,0
63,28,28,1,0
63,28,28,1,4
63,28,28,1,0
63,28,28,1,1
63,28,28,1,0
63,28,28,1,1
63,28,28,1,8
63,28,28,1,0
63,28,28,1,11
63,28,28,1,18
63,28,28,1,2
63,28,28,1,0
63,28,28,1,19
63,28,28,1,4
63,28,28,1,0
63,28,28,1,8
63,28,28,1,11
63,28,28,1,7
63,28,28,1,1
63,28,28,1,1
63,28,28,1,0
63,28,28,1,0
63,28,28,1,10
63,28,28,1,0
63,28,28,1,1
63,28,28,1,394
63,28,28,1,11
63,28,28,1,0
63,28,28,1,7
63,28,28,1,8
63,28,28,1,1
63,28,28,1,2
63,28,28,1,1
63,28,28,1,0
63,28,28,1,10
63,28,28,1,1
63,28,28,1,1
63,28,28,1,11
63,28,28,1,43
63,28,28,1,4
63,28,28,1,28
63,28,28,1,3
63,28,28,1,9
63,28,28,1,1
63,28,28,1,13
63,28,28,1,18
63,28,28,1,1
63,28,28,1,4
63,28,28,1,1
63,28,28,1,2
63,28,28,1,1
63,28,28,1,1
63,28,28,1,0
63,28,28,1,21
63,28,28,1,1
63,28,28,1,1
63,28,28,1,0
63,28,28,1,10
63,28,28,1,0
63,28,28,1,1
63,28,28,1,1
63,28,28,1,0
63,28,28,1,0
63,28,28,1,0
63,28,28,1,0
63,28,28,1,16
63,28,28,1,3
63,28,28,1,11
63,28,28,1,0
63,28,28,1,0
63,28,28,1,1
63,28,28,1,1
63,28,28,1,7
63,28,28,1,12
63,28,28,1,18
63,28,28,1,18
63,28,28,1,20
63,28,28,1,0
63,28,28,1,2
63,28,28,1,2
63,28,28,1,6
63,28,28,1,8
63,28,28,1,0
63,28,28,1,2
63,28,28,1,29
63,28,28,1,0
63,29,29,1,4
63,29,29,1,7
63,29,29,1,1
63,29,29,1,9
63,29,29,1,1
63,29,29,1,0
63,29,29,1,1
63,29,29,1,17
63,29,29,1,1
63,29,29,1,1
63,29,29,1,0
63,29,29,1,0
63,29,29,1,1
63,29,29,1,0
63,29,29,1,23
63,29,29,1,1
63,29,29,1,1
63,29,29,1,59
63,29,29,1,0
63,29,29,1,2
63,29,29,1,7
63,29,29,1,1
63,29,29,1,0
63,29,29,1,0
63,29,29,1,0
63,29,29,1,7
63,29,29,1,1
63,29,29,1,16
63,29,29,1,0
63,29,29,1,1
63,29,29,1,5
63,29,29,1,3
63,29,29,1,7
63,29,29,1,26
63,29,29,1,3
63,29,29,1,2
63,29,29,1,23
63,29,29,1,1
63,29,29,1,1
63,29,29,1,0
63,29,29,1,28
63,29,29,1,1
63,29,29,1,0
63,29,29,1,1
63,29,29,1,3
63,29,29,1,0
63,29,29,1,0
63,29,29,1,1
63,29,29,1,23
63,29,29,1,2
63,29,29,1,0
63,29,29,1,0
63,29,29,1,1
63,29,29,1,3
63,29,29,1,1
63,29,29,1,7
63,29,29,1,11
63,29,29,1,2
63,29,29,1,9
63,29,29,1,0
63,29,29,1,1
63,29,29,1,0
63,29,29,1,0
63,29,29,1,1
63,29,29,1,18
63,29,29,1,9
63,29,29,1,61
63,29,29,1,0
63,29,29,1,4
63,29,29,1,1
63,29,29,1,0
63,29,29,1,1
63,29,29,1,13
63,29,29,1,10
63,29,29,1,9
63,29,29,1,0
63,29,29,1,8
63,29,29,1,0
63,29,29,1,0
63,29,29,1,0
63,29,29,1,11
63,29,29,1,0
63,29,29,1,0
63,29,29,1,0
63,29,29,1,1
63,29,29,1,0
63,29,29,1,2
63,29,29,1,0
63,29,29,1,0
63,29,29,1,4
63,29,29,1,2
63,29,29,1,0
63,29,29,1,0
63,29,29,1,7
63,29,29,1,0
63,29,29,1,0
63,29,29,1,0
63,29,29,1,6
63,29,29,1,1
63,29,29,1,1
63,30,30,1,3
63,30,30,1,0
63,30,30,1,30
63,30,30,1,53
63,30,30,1,116
63,30,30,1,6
63,30,30,1,0
63,30,30,1,1
63,30,30,1,0
63,30,30,1,4
63,30,30,1,12
63,30,30,1,1
63,30,30,1,0
63,30,30,1,1
63,30,30,1,11
63,30,30,1,1
63,30,30,1,0
63,30,30,1,22
63,30,30,1,1
63,30,30,1,4
63,30,30,1,1
63,30,30,1,1
63,30,30,1,15
63,30,30,1,1
63,30,30,1,1
63,30,30,1,1
63,30,30,1,9
63,30,30,1,2
63,30,30,1,1
63,30,30,1,8
63,30,30,1,1
63,30,30,1,2
63,30,30,1,15
63,30,30,1,30
63,30,30,1,2
63,30,30,1,1
63,30,30,1,156
63,30,30,1,0
63,30,30,1,0
63,30,30,1,2
63,30,30,1,1
63,30,30,1,0
63,30,30,1,27
63,30,30,1,3
63,30,30,1,4
63,30,30,1,1
63,30,30,1,0
63,30,30,1,6
63,30,30,1,1
63,30,30,1,26
63,30,30,1,5
63,30,30,1,0
63,30,30,1,0
63,30,30,1,19
63,30,30,1,1
63,30,30,1,1
63,30,30,1,0
63,30,30,1,0
63,30,30,1,0
63,30,30,1,1
63,30,30,1,0
63,30,30,1,0
63,30,30,1,0
63,30,30,1,0
63,30,30,1,1
63,30,30,1,8
63,30,30,1,0
63,30,30,1,0
63,30,30,1,0
63,30,30,1,0
63,30,30,1,0
63,30,30,1,57
63,30,30,1,1
63,30,30,1,1
63,30,30,1,6
63,30,30,1,0
63,30,30,1,26
63,30,30,1,18
63,30,30,1,12
63,30,30,1,0
63,30,30,1,12
63,30,30,1,1
63,30,30,1,147
63,30,30,1,2
63,30,30,1,0
63,30,30,1,0
63,30,30,1,98
63,30,30,1,6
63,30,30,1,2
63,30,30,1,7
63,30,30,1,0
63,30,30,1,0
63,30,30,1,0
63,30,30,1,30
63,30,30,1,3
63,30,30,1,0
63,30,30,1,53
63,30,30,1,1
63,30,30,1,2
63,30,30,1,4
63,31,31,1,5
63,31,31,1,1
63,31,31,1,2
63,31,31,1,1
63,31,31,1,1
63,31,31,1,19
63,31,31,1,17
63,31,31,1,1
63,31,31,1,12
63,31,31,1,1
63,31,31,1,0
63,31,31,1,6
63,31,31,1,0
63,31,31,1,0
63,31,31,1,0
63,31,31,1,3
63,31,31,1,1
63,31,31,1,1
63,31,31,1,1
63,31,31,1,6
63,31,31,1,1
63,31,31,1,1
63,31,31,1,0
63,31,31,1,3
63,31,31,1,5
63,31,31,1,0
63,31,31,1,6
63,31,31,1,0
63,31,31,1,0
63,31,31,1,3
63,31,31,1,2
63,31,31,1,30
63,31,31,1,9
63,31,31,1,1
63,31,31,1,0
63,31,31,1,1
63,31,31,1,2
63,31,31,1,2
63,31,31,1,0
63,31,31,1,0
63,31,31,1,20
63,31,31,1,4
63,31,31,1,0
63,31,31,1,1
63,31,31,1,1
63,31,31,1,1
63,31,31,1,1
63,31,31,1,1
63,31,31,1,1
63,31,31,1,1
63,31,31,1,0
63,31,31,1,5
63,31,31,1,3
63,31,31,1,110
63,31,31,1,6
63,31,31,1,0
63,31,31,1,98
63,31,31,1,0
63,31,31,1,18
63,31,31,1,5
63,31,31,1,1
63,31,31,1,27
63,31,31,1,0
63,31,31,1,21
63,31,31,1,0
63,31,31,1,38
63,31,31,1,5
63,31,31,1,0
63,31,31,1,18
63,31,31,1,5
63,31,31,1,2
63,31,31,1,27
63,31,31,1,15
63,31,31,1,7
63,31,31,1,1
63,31,31,1,0
63,31,31,1,1
63,31,31,1,14
63,31,31,1,0
63,31,31,1,1
63,31,31,1,0
63,31,31,1,10
63,31,31,1,1
63,31,31,1,16
63,31,31,1,6
63,31,31,1,0
63,31,31,1,9
63,31,31,1,5
63,31,31,1,8
63,31,31,1,0
63,31,31,1,0
63,31,31,1,1
63,31,31,1,0
63,31,31,1,5
63,31,31,1,0
63,31,31,1,4
63,31,31,1,0
63,31,31,1,2
63,31,31,1,2
63,31,31,1,30
63,32,32,1,6
63,32,32,1,17
63,32,32,1,0
63,32,32,1,21
